title,vote_count,vote_average,year,genres,id
Paan Singh Tomar,28.0,7.3,2012,"['Crime', 'Drama']",96398
Detachment,343.0,7.3,2011,['Drama'],74308
The Incredible Hulk Returns,19.0,5.4,1988,"['Action', 'Drama', 'Adventure']",26881
4:44 Last Day on Earth,48.0,4.4,2011,"['Drama', 'Fantasy', 'Science Fiction', 'Thriller']",86820
Iron Sky,563.0,5.6,2012,"['Action', 'Comedy', 'Science Fiction']",10679
Absentia,121.0,5.8,2011,"['Mystery', 'Horror', 'Thriller']",74777
There's Something Wrong with Aunt Diane,22.0,6.7,2011,['Documentary'],70845
American Reunion,1641.0,6.1,2012,['Comedy'],71552
The Raid,1076.0,7.3,2011,"['Action', 'Thriller', 'Crime']",94329
The Cabin in the Woods,2314.0,6.6,2012,"['Horror', 'Thriller']",22970
Delicacy,138.0,6.5,2011,"['Drama', 'Comedy', 'Romance']",81342
God Bless America,373.0,7.0,2011,"['Comedy', 'Drama']",74306
Frankenstein,34.0,6.4,1910,"['Horror', 'Science Fiction']",2929
The Clay Bird,12.0,6.1,2002,"['Drama', 'Foreign']",72958
Romantics Anonymous,148.0,6.4,2010,"['Drama', 'Comedy', 'Romance']",51991
Genesis,16.0,6.7,1998,"['Drama', 'Horror', 'Romance', 'Foreign']",36228
Housefull 2,28.0,5.0,2012,"['Drama', 'Comedy', 'Romance']",85052
Agent Vinod,17.0,5.3,2012,"['Action', 'Foreign']",85050
Footnote,21.0,6.7,2011,"['Drama', 'Comedy']",72551
Café de Flore,60.0,6.8,2011,"['Drama', 'Romance']",85033
L!fe Happens,66.0,5.3,2011,['Comedy'],91070
Midnight Movie,22.0,5.6,2008,['Horror'],14686
The Silent House,46.0,5.3,2010,"['Drama', 'Horror', 'Mystery', 'Thriller']",56180
Silent House,125.0,5.2,2011,"['Horror', 'Mystery']",92182
The Three Stooges,143.0,4.9,2012,['Comedy'],76489
The Raven,432.0,6.1,2012,"['Crime', 'Thriller', 'Mystery']",70436
The Ballad of Nessie,22.0,7.3,2011,"['Animation', 'Family', 'Fantasy']",76346
The Big Bang,40.0,5.5,2011,"['Action', 'Mystery', 'Thriller']",54271
Mirror Mirror,1148.0,5.5,2012,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Family']",62764
Battleship,2141.0,5.5,2012,"['Thriller', 'Action', 'Adventure', 'Science Fiction']",44833
Our Day Will Come,41.0,6.8,2010,"['Drama', 'Comedy']",50365
Louis Theroux: America's Most Hated Family in Crisis,16.0,7.5,2011,['Documentary'],206953
Terraferma,21.0,6.5,2011,['Drama'],73872
Madhouse,21.0,6.0,1974,"['Crime', 'Horror', 'Mystery', 'Thriller']",28715
Goodbye First Love,34.0,6.4,2011,"['Drama', 'Romance']",82327
The Best Exotic Marigold Hotel,468.0,6.9,2011,"['Drama', 'Comedy']",74534
Rush: Beyond the Lighted Stage,21.0,8.2,2010,"['Documentary', 'Music']",41120
18 Years Later,12.0,7.1,2010,['Comedy'],109979
King of Devil's Island,67.0,7.2,2010,"['Drama', 'Action']",73211
Twelve,99.0,6.0,2010,"['Thriller', 'Drama', 'Action', 'Crime']",40720
Sharpay's Fabulous Adventure,110.0,5.3,2011,"['Family', 'Music']",60405
Comic-Con Episode IV: A Fan's Hope,15.0,6.6,2011,['Documentary'],91356
Bullhead,106.0,7.4,2011,"['Crime', 'Drama']",63310
Bully,63.0,7.2,2011,"['Drama', 'Documentary']",84404
The Hammer,11.0,6.0,2010,"['Drama', 'Comedy']",74447
Uncovered,12.0,5.5,1995,['Thriller'],18591
Hysteria,262.0,6.6,2011,"['Comedy', 'Romance']",75802
The Mad Masters,10.0,6.5,1955,['Documentary'],84820
Dante's Inferno: An Animated Epic,62.0,6.0,2010,"['Action', 'Adventure', 'Animation', 'Horror']",31967
The Bleeding House,18.0,5.2,2011,"['Horror', 'Thriller', 'Mystery', 'Drama']",45347
Naked Ambition: An R Rated Look at an X Rated Industry,11.0,4.3,2009,['Documentary'],56325
The Baron of Arizona,15.0,7.5,1950,"['History', 'Western', 'Drama', 'Romance']",37329
The Five-Year Engagement,466.0,5.7,2012,['Comedy'],72207
Icarus XB 1,16.0,6.7,1963,['Science Fiction'],19757
Men in Hope,20.0,6.7,2011,"['Romance', 'Comedy']",85621
Spud,15.0,7.3,2010,"['Comedy', 'Drama']",61410
The Murderer Lives at Number 21,20.0,7.2,1942,"['Thriller', 'Crime', 'Mystery']",74402
Elsewhere,33.0,5.8,2009,"['Crime', 'Drama', 'Thriller']",28891
The Marc Pease Experience,16.0,4.3,2009,['Comedy'],25154
The Devil's Rock,32.0,5.7,2011,"['Fantasy', 'Horror', 'Thriller', 'War']",70386
Think Like a Man,287.0,6.9,2012,"['Comedy', 'Romance']",67660
The Lucky One,981.0,6.8,2012,"['Drama', 'Romance']",77877
Bride Flight,10.0,6.9,2008,['Drama'],17347
If a Tree Falls: A Story of the Earth Liberation Front,11.0,6.3,2011,"['Documentary', 'Crime', 'History']",79042
The Greening of Whitney Brown,11.0,6.0,2011,"['Adventure', 'Drama', 'Family']",73563
Safe,808.0,6.3,2012,"['Action', 'Crime', 'Thriller']",72387
Hamlet,22.0,7.3,2009,['Drama'],28238
The Fairy,17.0,6.1,2011,"['Comedy', 'Drama']",89287
Jumping the Broom,57.0,6.0,2011,['Comedy'],57119
Feast III: The Happy Finish,42.0,5.0,2009,"['Horror', 'Action', 'Comedy']",15135
Red Dog,83.0,7.1,2011,"['Drama', 'Comedy', 'Family']",66125
Dark Shadows,2383.0,5.7,2012,"['Comedy', 'Fantasy']",62213
The Scorpion King: Rise of a Warrior,138.0,4.3,2008,"['Fantasy', 'Action', 'Adventure']",13486
96 Minutes,28.0,5.6,2011,"['Drama', 'Thriller']",89326
Columbus Circle,79.0,5.9,2012,"['Crime', 'Drama', 'Mystery', 'Thriller']",92000
The Decoy Bride,68.0,6.1,2011,"['Drama', 'Comedy', 'Romance']",40161
Angels Crest,20.0,5.9,2011,['Drama'],77957
The Forgiveness of Blood,18.0,6.7,2011,"['Drama', 'Foreign']",82624
Edwin Boyd: Citizen Gangster,16.0,5.5,2011,"['Crime', 'Drama']",92493
Beyond the Black Rainbow,78.0,5.7,2010,"['Fantasy', 'Science Fiction', 'Horror']",50037
The Clown,41.0,7.2,2011,"['Comedy', 'Drama']",79934
Creature,16.0,4.0,2011,['Horror'],73963
Walking with Beasts,11.0,7.3,2001,"['Documentary', 'Animation']",200157
Rocket Singh: Salesman of the Year,28.0,7.0,2009,"['Drama', 'Comedy', 'Romance']",26815
Vicky Donor,37.0,6.9,2012,"['Comedy', 'Romance']",103243
Across the Line: The Exodus of Charlie Wright,13.0,6.1,2010,"['Drama', 'Action', 'Thriller', 'Crime']",51823
Three Steps Above Heaven,513.0,7.4,2010,"['Romance', 'Drama']",61979
The Dictator,1789.0,5.9,2012,['Comedy'],76493
Thrive,13.0,6.5,2011,['Documentary'],80169
Keyhole,12.0,5.8,2011,"['Drama', 'Action', 'Thriller']",93084
Before The Dinosaurs - Walking With Monsters,12.0,7.3,2005,"['Documentary', 'Animation']",28500
The Heir Apparent: Largo Winch,176.0,6.1,2008,"['Adventure', 'Drama', 'Action', 'Thriller']",14400
The Mighty Macs,15.0,5.0,2009,"['Action', 'Drama']",48620
Gifted Hands: The Ben Carson Story,85.0,7.5,2009,['Drama'],22683
Men in Black 3,4228.0,6.3,2012,"['Action', 'Comedy', 'Science Fiction']",41154
Snow White and the Huntsman,3183.0,5.8,2012,"['Adventure', 'Fantasy', 'Drama']",58595
Sound of My Voice,109.0,6.3,2011,"['Science Fiction', 'Drama', 'Mystery']",86812
Night of the Demons,42.0,4.6,2009,['Horror'],27646
Unnaipol Oruvan,10.0,6.9,2009,"['Crime', 'Thriller']",25121
EVA,108.0,6.4,2011,['Science Fiction'],77561
Chernobyl Diaries,492.0,4.9,2012,"['Horror', 'Thriller']",93856
Chicken with Plums,44.0,6.8,2011,"['Comedy', 'Drama']",78206
The Pirates! In an Adventure with Scientists!,379.0,6.4,2012,"['Animation', 'Adventure', 'Family', 'Comedy']",72197
A Better Life,42.0,6.0,2012,['Drama'],85546
Hemingway & Gellhorn,40.0,6.1,2012,"['TV Movie', 'Drama', 'Romance']",111839
The Fish Child,15.0,6.0,2009,"['Drama', 'Thriller', 'Romance', 'Foreign']",26864
Hick,156.0,5.6,2011,"['Comedy', 'Drama']",94363
Prometheus,5152.0,6.3,2012,"['Science Fiction', 'Adventure', 'Mystery']",70981
The Pact,194.0,5.5,2012,"['Horror', 'Mystery', 'Thriller']",111440
Letters to God,37.0,6.5,2010,"['Action', 'Drama', 'Family', 'Thriller']",35691
Bernie,325.0,6.5,2012,"['Comedy', 'Crime', 'Drama']",92591
Desi Boyz,30.0,6.0,2011,"['Comedy', 'Drama']",79990
Deadline - U.S.A.,17.0,6.9,1952,"['Crime', 'Drama']",36334
Inhale,39.0,6.3,2010,"['Drama', 'Action', 'Thriller']",12645
Take This Waltz,127.0,6.3,2011,"['Drama', 'Comedy']",86555
Sound of Noise,38.0,7.6,2010,['Comedy'],48392
Dickson Experimental Sound Film,18.0,6.7,1894,[],104396
Wanderlust,402.0,5.3,2012,['Comedy'],50647
Ladies They Talk About,11.0,5.8,1933,"['Crime', 'Drama']",43598
Moonrise Kingdom,1701.0,7.6,2012,"['Comedy', 'Drama', 'Romance']",83666
There Be Dragons,28.0,5.8,2011,['Drama'],45054
Texas Killing Fields,133.0,5.7,2011,"['Drama', 'Thriller', 'Crime', 'Mystery']",72477
Kahaani,61.0,7.3,2012,"['Thriller', 'Drama']",82825
Superman vs. The Elite,103.0,6.6,2012,"['Animation', 'Action']",103269
I Wish,46.0,7.1,2011,['Drama'],79382
Stavisky,10.0,6.3,1974,['Drama'],61296
Get the Gringo,544.0,6.4,2012,"['Action', 'Thriller', 'Crime', 'Drama']",80389
The Keeper,26.0,5.4,2009,"['Action', 'Adventure', 'Thriller']",26583
5 Days of War,63.0,5.8,2011,"['War', 'Drama']",50601
Superman: Doomsday,138.0,6.5,2007,"['Action', 'Animation', 'Science Fiction']",13640
Entr'acte,26.0,6.8,1924,"['Comedy', 'Fantasy']",44473
The Importance of Tying Your Own Shoes,13.0,5.9,2011,"['Drama', 'Comedy']",60592
Outer Space,22.0,6.8,1999,['Horror'],110650
Vares - The Kiss of Evil,11.0,6.2,2011,"['Action', 'Crime']",61125
A Few Best Men,137.0,5.9,2011,['Comedy'],85435
Cosmopolis,337.0,5.1,2012,['Drama'],49014
House of the Rising Sun,19.0,4.2,2011,"['Action', 'Crime', 'Drama', 'Thriller']",68472
A Thousand Words,381.0,6.0,2012,"['Drama', 'Comedy']",72358
Chimpanzee,48.0,6.5,2012,['Documentary'],72334
Safety Not Guaranteed,562.0,6.8,2012,"['Comedy', 'Romance', 'Science Fiction', 'Drama']",84332
Madagascar 3: Europe's Most Wanted,1857.0,6.4,2012,"['Animation', 'Family']",80321
Eaux d'artifice,10.0,7.2,1953,['Music'],65421
Blackthorn,73.0,6.6,2011,"['Adventure', 'Action', 'Western']",68818
Your Sister's Sister,140.0,6.5,2011,"['Drama', 'Comedy']",84355
Dragon Ball: Curse of the Blood Rubies,46.0,6.2,1986,"['Action', 'Animation']",39144
Dragon Ball: Sleeping Princess in Devil's Castle,36.0,6.1,1987,"['Action', 'Animation']",39145
Superman/Batman: Public Enemies,158.0,6.7,2009,"['Animation', 'Action', 'Adventure']",22855
Dead Space: Aftermath,34.0,5.9,2010,"['Animation', 'Horror', 'Science Fiction']",55215
Kidnapped,55.0,6.2,2010,"['Horror', 'Thriller']",48393
Dragon Ball: Mystical Adventure,30.0,6.4,1988,"['Action', 'Animation']",116776
Dragon Ball Z: The World's Strongest,86.0,6.1,1990,"['Action', 'Animation']",39100
Brave,4760.0,6.7,2012,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",62177
Beauty and the Beast: The Enchanted Christmas,203.0,5.9,1997,"['Animation', 'Family']",13313
Front of the Class,39.0,7.7,2008,['Drama'],63193
Dragon Ball Z: The Tree of Might,89.0,6.4,1990,"['Action', 'Animation']",39101
Pocahontas II: Journey to a New World,297.0,4.9,1998,"['Adventure', 'Animation', 'Romance', 'Family']",13761
Bel Ami,155.0,5.0,2012,"['Romance', 'Drama']",86467
What to Expect When You're Expecting,611.0,5.8,2012,"['Romance', 'Comedy', 'Drama']",76494
To Rome with Love,564.0,5.6,2012,"['Romance', 'Comedy']",81836
Abraham Lincoln: Vampire Hunter,1297.0,5.5,2012,"['Action', 'Fantasy', 'Horror']",72331
First Position,19.0,7.9,2011,"['Comedy', 'Documentary', 'Drama']",89874
4.3.2.1,63.0,5.9,2010,"['Action', 'Thriller', 'Crime', 'Romance']",44877
Detention,130.0,5.7,2011,"['Horror', 'Comedy', 'Science Fiction']",68684
For Greater Glory - The True Story of Cristiada,35.0,6.4,2012,"['History', 'Drama']",96399
Woochi : The Demon Slayer,50.0,6.6,2009,"['Adventure', 'Action', 'Comedy', 'Fantasy']",40171
Sorry if I Love You,142.0,5.3,2008,['Comedy'],34494
Rock of Ages,392.0,6.0,2012,"['Comedy', 'Drama', 'Music', 'Romance']",80585
Seeking a Friend for the End of the World,713.0,6.3,2012,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",88005
Presto,371.0,8.0,2008,"['Animation', 'Family']",13042
Jack-Jack Attack,216.0,7.4,2004,"['Adventure', 'Animation', 'Family']",13932
Boundin',135.0,7.0,2003,"['Animation', 'Family']",13062
One Man Band,128.0,7.2,2005,"['Animation', 'Family']",13933
A Map For Saturday,10.0,7.2,2007,['Documentary'],44095
Ted,4811.0,6.3,2012,"['Comedy', 'Fantasy']",72105
The Giant Mechanical Man,54.0,6.1,2012,"['Comedy', 'Drama', 'Romance']",100046
Tin Toy,95.0,6.3,1988,['Animation'],13927
Magic Mike,1062.0,6.1,2012,"['Drama', 'Comedy']",77930
Dragon Ball Z: Return of Cooler,100.0,6.7,1992,"['Action', 'Animation']",39103
Dragon Ball Z: Cooler's Revenge,97.0,6.7,1991,"['Action', 'Animation', 'Adventure']",24752
Pulgasari,10.0,5.4,1985,"['Horror', 'Action', 'Drama', 'Fantasy']",26974
On the Road,312.0,5.5,2012,"['Adventure', 'Drama']",83770
Norman,14.0,6.0,2010,"['Comedy', 'Drama']",50590
Dragon Ball Z: Super Android 13,81.0,6.6,1992,"['Action', 'Animation']",39104
Dragon Ball Z: Broly - The Legendary Super Saiyan,134.0,7.3,1993,"['Animation', 'Adventure', 'Family']",34433
Extraterrestrial,22.0,5.0,2011,"['Drama', 'Comedy', 'Science Fiction', 'Romance', 'Foreign']",76333
Cleanskin,118.0,5.6,2012,"['Drama', 'Thriller', 'Crime']",95516
The Amazing Spider-Man,6734.0,6.5,2012,"['Action', 'Adventure', 'Fantasy']",1930
Dragon Ball Z: Bojack Unbound,86.0,6.8,1993,"['Action', 'Animation']",39105
Noroi: The Curse,59.0,6.9,2005,"['Horror', 'Mystery', 'Thriller']",21506
ID:A,13.0,6.7,2011,['Thriller'],86985
A Colt Is My Passport,10.0,6.9,1967,"['Action', 'Thriller', 'Crime', 'Foreign']",38728
Wrong Turn 3: Left for Dead,227.0,4.9,2009,"['Horror', 'Thriller']",23823
Blacksmith Scene,19.0,5.8,1893,['Drama'],16624
Ice Age: Continental Drift,2731.0,6.2,2012,"['Animation', 'Comedy', 'Adventure', 'Family']",57800
Beasts of the Southern Wild,411.0,6.8,2012,"['Drama', 'Fantasy']",84175
People Like Us,206.0,6.6,2012,['Drama'],98548
Crazed Fruit,10.0,7.5,1956,"['Romance', 'Drama']",86664
Savages,784.0,6.2,2012,"['Crime', 'Drama', 'Thriller']",82525
Balto II: Wolf Quest,113.0,6.2,2002,"['Family', 'Animation', 'Adventure']",25913
Once Upon A Time in Phuket,11.0,5.4,2011,['Comedy'],86980
The Miser,73.0,6.5,1980,['Comedy'],11680
The Firm,23.0,6.2,2009,['Drama'],31218
Red's Dream,76.0,6.3,1987,['Animation'],13926
Geri's Game,309.0,7.8,1997,"['Animation', 'Family']",13929
Madea's Witness Protection,53.0,5.8,2012,"['Drama', 'Comedy', 'Crime']",103370
The Black Windmill,18.0,6.4,1974,"['Thriller', 'Action', 'Crime']",32050
Some Guy Who Kills People,45.0,5.7,2011,"['Comedy', 'Horror', 'Thriller']",80468
Five Minarets in New York,27.0,6.5,2010,['Drama'],51794
Treasure Island,38.0,5.8,2012,"['Adventure', 'TV Movie']",83191
The Watch,899.0,5.3,2012,['Comedy'],80035
Someday This Pain Will Be Useful to You,39.0,5.6,2011,"['Drama', 'Comedy']",93676
2 Days in New York,94.0,5.4,2012,['Comedy'],84165
2010: Moby Dick,26.0,2.8,2010,"['Action', 'Adventure', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",50053
From Beginning to End,46.0,6.6,2009,"['Romance', 'Drama']",44125
The Cat in the Hat,11.0,6.1,1971,"['TV Movie', 'Animation', 'Family']",43580
Killer Joe,433.0,6.4,2011,"['Crime', 'Drama', 'Thriller']",73567
Dragon Ball Z: Broly - Second Coming,102.0,6.5,1994,"['Action', 'Animation']",44251
King of Thorn,30.0,6.2,2009,"['Fantasy', 'Animation', 'Science Fiction']",50388
Dragon Ball Z: Bio-Broly,86.0,5.9,1994,"['Action', 'Animation']",39106
Dragon Ball Z: Fusion Reborn,118.0,7.3,1995,"['Action', 'Animation']",39107
Anaconda 3: Offspring,48.0,4.0,2008,"['Action', 'Horror', 'Thriller']",14863
Wild Bill,61.0,6.7,2011,['Drama'],86593
Being Flynn,73.0,5.8,2012,['Drama'],78571
The Forger,40.0,6.0,2011,['Drama'],101325
A Christmas Carol,42.0,6.3,1999,"['Drama', 'Fantasy']",16716
Goodbye Charlie,10.0,5.6,1964,"['Comedy', 'Science Fiction', 'Romance']",52906
Rage,10.0,5.9,2009,"['Drama', 'Thriller', 'Foreign', 'Romance']",61539
Knick Knack,135.0,7.1,1989,['Animation'],13928
For the Birds,389.0,7.5,2000,"['Animation', 'Family']",13930
Ruby Sparks,546.0,7.0,2012,"['Comedy', 'Romance', 'Fantasy', 'Drama']",103332
Total Recall,2540.0,5.8,2012,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",64635
388 Arletta Avenue,16.0,4.9,2011,"['Thriller', 'Horror']",73943
The Craigslist Killer,16.0,4.6,2011,"['Drama', 'Thriller']",55680
Babycall,44.0,5.4,2011,"['Thriller', 'Horror']",75229
The Fantastic Four,39.0,5.2,1994,"['Action', 'Science Fiction', 'Adventure']",22059
Infection,28.0,6.4,2004,"['Horror', 'Foreign', 'Drama', 'Science Fiction']",32171
The Angels' Share,142.0,7.0,2012,"['Drama', 'Comedy']",103747
A Dangerous Man,37.0,5.1,2009,"['Action', 'Adventure', 'Thriller']",28465
The Immature,167.0,6.0,2011,['Comedy'],56909
Dragon Ball Z: Wrath of the Dragon,102.0,6.9,1995,"['Fantasy', 'Animation', 'Action', 'Science Fiction']",39108
Dragon Ball Z: Bardock - The Father of Goku,71.0,6.7,1990,"['Action', 'Animation']",39323
Vampire Journals,13.0,4.7,1997,"['Horror', 'Thriller']",34125
Dikkenek,165.0,6.8,2006,['Comedy'],8736
La Classe Américaine,51.0,7.7,1993,['Comedy'],16130
Icarus,25.0,5.4,2010,"['Action', 'Drama', 'Thriller']",35402
In the Name of the King 2: Two Worlds,42.0,4.1,2011,"['Adventure', 'Fantasy', 'Drama', 'Action']",80410
The Door,36.0,6.1,2009,"['Fantasy', 'Thriller', 'Science Fiction', 'Mystery']",51365
Dragon Ball Z: The History of Trunks,81.0,7.0,1993,"['Action', 'Animation', 'Adventure']",39324
Dragon Ball GT: A Hero's Legacy,55.0,6.2,1997,"['Animation', 'Family', 'Fantasy']",18095
The Kiss,24.0,5.0,1896,"['Drama', 'Romance']",94570
Sidewalls,86.0,7.3,2011,"['Drama', 'Romance']",76696
Stash House,22.0,5.0,2012,"['Action', 'Thriller']",102630
One in the Chamber,39.0,4.6,2012,"['Action', 'Thriller']",122924
Decoys 2: Alien Seduction,13.0,5.4,2007,"['Horror', 'Science Fiction']",18443
Hierro,21.0,6.1,2009,"['Mystery', 'Thriller']",38256
The Tortoise and the Hare,21.0,6.8,1935,['Animation'],58159
Steak,51.0,5.1,2007,"['Comedy', 'Science Fiction']",49084
Dragon Eyes,39.0,3.9,2012,"['Drama', 'Action', 'Thriller', 'Crime']",100683
"Love, Wedding, Marriage",73.0,5.1,2011,"['Comedy', 'Romance']",59296
The Little Mermaid: Ariel's Beginning,187.0,6.3,2008,"['Family', 'Animation']",13676
Skyfall,7718.0,6.9,2012,"['Action', 'Adventure', 'Thriller']",37724
Hands Over the City,10.0,6.5,1963,['Drama'],58383
Mais qui a tué Pamela Rose ?,62.0,6.6,2003,['Comedy'],20106
Louise-Michel,19.0,6.5,2008,['Comedy'],21145
Forest Warrior,16.0,2.7,1996,"['Action', 'Family']",63988
The Campaign,594.0,5.6,2012,['Comedy'],77953
Brake,75.0,5.3,2012,"['Action', 'Thriller']",85414
Hope Springs,287.0,5.8,2012,"['Drama', 'Comedy', 'Romance']",82696
K-20: The Fiend with Twenty Faces,18.0,5.9,2008,"['Action', 'Adventure', 'Crime']",24410
The Queen of Versailles,75.0,7.1,2012,['Documentary'],84327
The Cutter,14.0,4.1,2005,"['Action', 'Adventure', 'Thriller']",20499
Amish Grace,10.0,6.3,2010,['Drama'],45792
Female Agents,57.0,6.8,2008,"['Action', 'Thriller', 'War', 'History']",8266
Secret Reunion,27.0,6.1,2010,"['Thriller', 'Drama']",50090
War of the Dead,17.0,3.7,2011,"['Horror', 'Action', 'Adventure']",77068
Primal,37.0,5.1,2010,"['Thriller', 'Horror']",49958
Chillerama,31.0,5.9,2011,"['Horror', 'Comedy']",79771
The Cub Tiger from Kwang Tung,19.0,4.9,1973,"['Action', 'Comedy', 'Drama']",34800
I Am Bruce Lee,35.0,7.7,2012,['Documentary'],84383
Beloved,24.0,6.7,2011,"['Drama', 'Romance']",93188
Little Birds,35.0,6.0,2011,['Drama'],75595
ParaNorman,808.0,6.7,2012,"['Family', 'Animation', 'Adventure', 'Comedy']",77174
Diary of a Wimpy Kid: Dog Days,229.0,6.0,2012,"['Comedy', 'Family']",82650
War of the Arrows,68.0,6.7,2011,"['Drama', 'Action', 'History', 'Thriller']",79224
Hara-Kiri: Death of a Samurai,47.0,7.2,2011,['Drama'],85836
Goats,29.0,5.4,2012,['Comedy'],84203
Celeste & Jesse Forever,164.0,6.4,2012,"['Comedy', 'Drama', 'Romance']",84184
Our Children,22.0,6.8,2012,['Drama'],121210
Endeavour,19.0,6.6,NaT,[],118013
Hit & Run,225.0,5.5,2012,"['Action', 'Comedy', 'Romance']",109513
Garden Party,17.0,4.9,2008,['Drama'],14196
Broken,86.0,6.5,2012,['Drama'],109584
The Family Tree,15.0,4.9,2011,"['Drama', 'Comedy']",73846
Cinderella II: Dreams Come True,265.0,5.5,2002,"['Family', 'Animation', 'Romance', 'Fantasy']",14128
Dark Horse,30.0,5.3,2011,['Drama'],83384
6 Days to Air: The Making of South Park,31.0,7.0,2011,"['Documentary', 'TV Movie']",76360
Funeral Parade of Roses,21.0,7.1,1969,['Drama'],1556
Doomsday Book,36.0,5.9,2012,"['Science Fiction', 'Fantasy', 'Drama']",118624
Premium Rush,848.0,6.2,2012,"['Crime', 'Action', 'Thriller']",49526
Letter Never Sent,28.0,7.5,1960,"['Drama', 'Romance']",83539
Lonesome,13.0,7.9,1928,"['Comedy', 'Drama', 'Romance']",101482
Evil Toons,11.0,4.1,1992,"['Comedy', 'Horror']",30785
From the Life of the Marionettes,18.0,7.0,1980,['Drama'],42152
The Odd Life of Timothy Green,392.0,6.6,2012,"['Fantasy', 'Drama', 'Comedy', 'Family']",71864
Lawless,1055.0,6.8,2012,"['Crime', 'Drama']",82633
Piranha 3DD,319.0,4.1,2012,"['Horror', 'Thriller', 'Comedy']",71668
ATM,195.0,5.1,2012,"['Horror', 'Thriller']",89691
The Wave,23.0,7.2,1981,"['Drama', 'Family']",31074
Sleepwalk with Me,65.0,6.6,2012,['Comedy'],84340
Prime Suspect 3,12.0,7.1,1993,"['Crime', 'TV Movie', 'Drama']",202043
